,Account,Yearmonthhour,Post,Treatment,PostTreatment,Avg_Metered_Amount
29783,169147001,20181222,1,0,0,17.472
29784,169147001,20181223,1,0,0,11.84
29785,169147001,20190100,1,0,0,9.792
29786,169147001,20190101,1,0,0,9.664
29787,169147001,20190102,1,0,0,18.944
29788,169147001,20190103,1,0,0,39.872
29789,169147001,20190104,1,0,0,145.472
29790,169147001,20190105,1,0,0,184.64
29791,169147001,20190106,1,0,0,192.768
29792,169147001,20190107,1,0,0,92.416
29793,169147001,20190108,1,0,0,80.704
29794,169147001,20190109,1,0,0,78.72
29795,169147001,20190110,1,0,0,55.296
29796,169147001,20190111,1,0,0,39.168
29797,169147001,20190112,1,0,0,39.488
29798,169147001,20190113,1,0,0,47.296
29799,169147001,20190114,1,0,0,51.904
29800,169147001,20190115,1,0,0,41.92
29801,169147001,20190116,1,0,0,37.824
29802,169147001,20190117,1,0,0,113.536
29803,169147001,20190118,1,0,0,103.872
29804,169147001,20190119,1,0,0,98.24
29805,169147001,20190120,1,0,0,67.328
29806,169147001,20190121,1,0,0,10.304
29807,169147001,20190122,1,0,0,7.424
29808,169147001,20190123,1,0,0,9.344
29809,169147001,20190200,1,0,0,9.984
29810,169147001,20190201,1,0,0,9.536
29811,169147001,20190202,1,0,0,9.088
29812,169147001,20190203,1,0,0,21.312
29813,169147001,20190204,1,0,0,56.704
29814,169147001,20190205,1,0,0,88.256
29815,169147001,20190206,1,0,0,86.912
29816,169147001,20190207,1,0,0,52.032
29817,169147001,20190208,1,0,0,44.224
29818,169147001,20190209,1,0,0,41.6
29819,169147001,20190210,1,0,0,52.16
29820,169147001,20190211,1,0,0,22.592
29821,169147001,20190212,1,0,0,26.304
29822,169147001,20190213,1,0,0,18.624
29823,169147001,20190214,1,0,0,35.136
29824,169147001,20190215,1,0,0,21.056
29825,169147001,20190216,1,0,0,31.296
29826,169147001,20190217,1,0,0,51.904
29827,169147001,20190218,1,0,0,79.168
29828,169147001,20190219,1,0,0,61.312
29829,169147001,20190220,1,0,0,28.864
29830,169147001,20190221,1,0,0,36.352
29831,169147001,20190222,1,0,0,17.92
29832,169147001,20190223,1,0,0,8.512
29833,169147001,20190300,1,0,0,9.472
29834,169147001,20190301,1,0,0,10.304
29835,169147001,20190302,1,0,0,12.16
29836,169147001,20190303,1,0,0,49.408
29837,169147001,20190304,1,0,0,72.064
29838,169147001,20190305,1,0,0,124.928
29839,169147001,20190306,1,0,0,106.176
29840,169147001,20190307,1,0,0,59.2
29841,169147001,20190308,1,0,0,49.92
29842,169147001,20190309,1,0,0,36.032
29843,169147001,20190310,1,0,0,22.208
29844,169147001,20190311,1,0,0,20.16
29845,169147001,20190312,1,0,0,23.616
29846,169147001,20190313,1,0,0,24.256
29847,169147001,20190314,1,0,0,29.76
29848,169147001,20190315,1,0,0,19.2
29849,169147001,20190316,1,0,0,22.336
29850,169147001,20190317,1,0,0,59.52
29851,169147001,20190318,1,0,0,100.224
29852,169147001,20190319,1,0,0,82.176
29853,169147001,20190320,1,0,0,67.328
29854,169147001,20190321,1,0,0,32
29855,169147001,20190322,1,0,0,11.392
29856,169147001,20190323,1,0,0,9.6
29857,169147001,20190400,1,0,0,12.736
29858,169147001,20190401,1,0,0,13.248
29859,169147001,20190402,1,0,0,12.48
29860,169147001,20190403,1,0,0,58.752
29861,169147001,20190404,1,0,0,36.736
29862,169147001,20190405,1,0,0,55.36
29863,169147001,20190406,1,0,0,58.624
29864,169147001,20190407,1,0,0,42.048
29865,169147001,20190408,1,0,0,25.792
29866,169147001,20190409,1,0,0,31.168
29867,169147001,20190410,1,0,0,20.672
29868,169147001,20190411,1,0,0,21.824
29869,169147001,20190412,1,0,0,20.992
29870,169147001,20190413,1,0,0,18.56
29871,169147001,20190414,1,0,0,23.104
29872,169147001,20190415,1,0,0,20.096
29873,169147001,20190416,1,0,0,20.288
29874,169147001,20190417,1,0,0,31.168
29875,169147001,20190418,1,0,0,57.536
29876,169147001,20190419,1,0,0,80.64
29877,169147001,20190420,1,0,0,75.712
29878,169147001,20190421,1,0,0,39.04
29879,169147001,20190422,1,0,0,17.664
29880,169147001,20190423,1,0,0,14.528
29881,169147001,20190500,1,0,0,40.384
29882,169147001,20190501,1,0,0,33.6
29883,169147001,20190502,1,0,0,32.256
29884,169147001,20190503,1,0,0,72.448
29885,169147001,20190504,1,0,0,55.872
29886,169147001,20190505,1,0,0,51.712
29887,169147001,20190506,1,0,0,76.928
29888,169147001,20190507,1,0,0,36.288
29889,169147001,20190508,1,0,0,33.472
29890,169147001,20190509,1,0,0,30.336
29891,169147001,20190510,1,0,0,23.424
29892,169147001,20190511,1,0,0,25.92
29893,169147001,20190512,1,0,0,33.216
29894,169147001,20190513,1,0,0,36.672
29895,169147001,20190514,1,0,0,38.208
29896,169147001,20190515,1,0,0,45.312
29897,169147001,20190516,1,0,0,35.584
29898,169147001,20190517,1,0,0,42.112
29899,169147001,20190518,1,0,0,91.84
29900,169147001,20190519,1,0,0,122.048
29901,169147001,20190520,1,0,0,132.8
29902,169147001,20190521,1,0,0,86.976
29903,169147001,20190522,1,0,0,67.968
29904,169147001,20190523,1,0,0,54.528
29905,169147001,20190600,1,0,0,75.072
29906,169147001,20190601,1,0,0,71.296
29907,169147001,20190602,1,0,0,63.616
29908,169147001,20190603,1,0,0,101.12
29909,169147001,20190604,1,0,0,55.872
29910,169147001,20190605,1,0,0,57.6
29911,169147001,20190606,1,0,0,84.608
29912,169147001,20190607,1,0,0,39.104
29913,169147001,20190608,1,0,0,28.544
29914,169147001,20190609,1,0,0,36.032
29915,169147001,20190610,1,0,0,26.24
29916,169147001,20190611,1,0,0,31.68
29917,169147001,20190612,1,0,0,46.976
29918,169147001,20190613,1,0,0,69.632
29919,169147001,20190614,1,0,0,70.08
29920,169147001,20190615,1,0,0,82.368
29921,169147001,20190616,1,0,0,75.52
29922,169147001,20190617,1,0,0,78.144
29923,169147001,20190618,1,0,0,126.848
29924,169147001,20190619,1,0,0,132.8
29925,169147001,20190620,1,0,0,141.696
29926,169147001,20190621,1,0,0,117.312
29927,169147001,20190622,1,0,0,92.928
29928,169147001,20190623,1,0,0,78.208
29929,169147001,20190700,1,0,0,66.496
29930,169147001,20190701,1,0,0,62.976
29931,169147001,20190702,1,0,0,54.016
29932,169147001,20190703,1,0,0,90.112
29933,169147001,20190704,1,0,0,60.672
29934,169147001,20190705,1,0,0,61.44
29935,169147001,20190706,1,0,0,83.008
29936,169147001,20190707,1,0,0,37.376
29937,169147001,20190708,1,0,0,32.704
29938,169147001,20190709,1,0,0,37.184
29939,169147001,20190710,1,0,0,37.12
29940,169147001,20190711,1,0,0,47.424
29941,169147001,20190712,1,0,0,55.488
29942,169147001,20190713,1,0,0,78.336
29943,169147001,20190714,1,0,0,80.256
29944,169147001,20190715,1,0,0,84.48
29945,169147001,20190716,1,0,0,80.896
29946,169147001,20190717,1,0,0,94.4
29947,169147001,20190718,1,0,0,116.352
29948,169147001,20190719,1,0,0,124.096
29949,169147001,20190720,1,0,0,136.064
29950,169147001,20190721,1,0,0,124.992
29951,169147001,20190722,1,0,0,96.832
29952,169147001,20190723,1,0,0,77.504
29953,171592002,20170700,0,1,0,34.688
29954,171592002,20170701,0,1,0,22.336
29955,171592002,20170702,0,1,0,20.16
29956,171592002,20170703,0,1,0,13.696
29957,171592002,20170704,0,1,0,13.888
29958,171592002,20170705,0,1,0,12.864
29959,171592002,20170706,0,1,0,14.464
29960,171592002,20170707,0,1,0,14.272
29961,171592002,20170708,0,1,0,14.528
29962,171592002,20170709,0,1,0,32
29963,171592002,20170710,0,1,0,43.968
29964,171592002,20170711,0,1,0,49.472
29965,171592002,20170712,0,1,0,42.176
29966,171592002,20170713,0,1,0,70.912
29967,171592002,20170714,0,1,0,65.088
29968,171592002,20170715,0,1,0,62.464
29969,171592002,20170716,0,1,0,71.808
29970,171592002,20170717,0,1,0,70.016
29971,171592002,20170718,0,1,0,48.96
29972,171592002,20170719,0,1,0,57.216
29973,171592002,20170720,0,1,0,58.624
29974,171592002,20170721,0,1,0,62.4
29975,171592002,20170722,0,1,0,49.344
29976,171592002,20170723,0,1,0,39.36
29977,171592002,20170800,0,1,0,43.008
29978,171592002,20170801,0,1,0,31.104
29979,171592002,20170802,0,1,0,24.064
29980,171592002,20170803,0,1,0,14.336
29981,171592002,20170804,0,1,0,16.448
29982,171592002,20170805,0,1,0,15.424
29983,171592002,20170806,0,1,0,17.28
29984,171592002,20170807,0,1,0,18.432
29985,171592002,20170808,0,1,0,19.136
29986,171592002,20170809,0,1,0,41.984
29987,171592002,20170810,0,1,0,51.904
29988,171592002,20170811,0,1,0,37.376
29989,171592002,20170812,0,1,0,52.736
29990,171592002,20170813,0,1,0,66.048
29991,171592002,20170814,0,1,0,66.048
29992,171592002,20170815,0,1,0,70.656
29993,171592002,20170816,0,1,0,62.976
29994,171592002,20170817,0,1,0,72
29995,171592002,20170818,0,1,0,49.536
29996,171592002,20170819,0,1,0,57.408
29997,171592002,20170820,0,1,0,61.696
29998,171592002,20170821,0,1,0,70.72
29999,171592002,20170822,0,1,0,53.632
30000,171592002,20170823,0,1,0,42.88
30001,171592002,20170900,0,1,0,25.344
30002,171592002,20170901,0,1,0,22.464
30003,171592002,20170902,0,1,0,22.144
30004,171592002,20170903,0,1,0,18.816
30005,171592002,20170904,0,1,0,16.064
30006,171592002,20170905,0,1,0,16.64
30007,171592002,20170906,0,1,0,16.064
30008,171592002,20170907,0,1,0,19.072
30009,171592002,20170908,0,1,0,23.232
30010,171592002,20170909,0,1,0,25.536
30011,171592002,20170910,0,1,0,22.912
30012,171592002,20170911,0,1,0,35.84
30013,171592002,20170912,0,1,0,36.352
30014,171592002,20170913,0,1,0,58.88
30015,171592002,20170914,0,1,0,58.816
30016,171592002,20170915,0,1,0,59.456
30017,171592002,20170916,0,1,0,70.976
30018,171592002,20170917,0,1,0,81.792
30019,171592002,20170918,0,1,0,59.904
30020,171592002,20170919,0,1,0,48.64
30021,171592002,20170920,0,1,0,43.584
30022,171592002,20170921,0,1,0,52.672
30023,171592002,20170922,0,1,0,46.208
30024,171592002,20170923,0,1,0,31.36
30025,171592002,20171000,0,1,0,24
30026,171592002,20171001,0,1,0,23.744
30027,171592002,20171002,0,1,0,21.632
30028,171592002,20171003,0,1,0,18.88
30029,171592002,20171004,0,1,0,17.536
30030,171592002,20171005,0,1,0,20.992
30031,171592002,20171006,0,1,0,20.224
30032,171592002,20171007,0,1,0,20.032
30033,171592002,20171008,0,1,0,23.808
30034,171592002,20171009,0,1,0,33.408
30035,171592002,20171010,0,1,0,25.28
30036,171592002,20171011,0,1,0,17.6
30037,171592002,20171012,0,1,0,28.48
30038,171592002,20171013,0,1,0,30.4
30039,171592002,20171014,0,1,0,34.816
30040,171592002,20171015,0,1,0,32.384
30041,171592002,20171016,0,1,0,39.296
30042,171592002,20171017,0,1,0,43.84
30043,171592002,20171018,0,1,0,47.744
30044,171592002,20171019,0,1,0,69.376
30045,171592002,20171020,0,1,0,37.888
30046,171592002,20171021,0,1,0,58.816
30047,171592002,20171022,0,1,0,48.256
30048,171592002,20171023,0,1,0,34.432
30049,171592002,20171100,0,1,0,33.792
30050,171592002,20171101,0,1,0,18.048
30051,171592002,20171102,0,1,0,21.888
30052,171592002,20171103,0,1,0,16.896
30053,171592002,20171104,0,1,0,19.584
30054,171592002,20171105,0,1,0,44.352
30055,171592002,20171106,0,1,0,30.656
30056,171592002,20171107,0,1,0,31.936
30057,171592002,20171108,0,1,0,34.304
30058,171592002,20171109,0,1,0,40.384
30059,171592002,20171110,0,1,0,26.048
30060,171592002,20171111,0,1,0,19.136
30061,171592002,20171112,0,1,0,19.2
30062,171592002,20171113,0,1,0,13.12
30063,171592002,20171114,0,1,0,13.888
30064,171592002,20171115,0,1,0,12.864
30065,171592002,20171116,0,1,0,19.648
30066,171592002,20171117,0,1,0,51.328
30067,171592002,20171118,0,1,0,44.8
30068,171592002,20171119,0,1,0,51.648
30069,171592002,20171120,0,1,0,46.592
30070,171592002,20171121,0,1,0,57.92
30071,171592002,20171122,0,1,0,65.92
30072,171592002,20171123,0,1,0,58.24
30073,171592002,20171200,0,1,0,37.312
30074,171592002,20171201,0,1,0,37.312
30075,171592002,20171202,0,1,0,36.096
30076,171592002,20171203,0,1,0,36.032
30077,171592002,20171204,0,1,0,37.696
30078,171592002,20171205,0,1,0,65.408
30079,171592002,20171206,0,1,0,50.048
30080,171592002,20171207,0,1,0,59.264
30081,171592002,20171208,0,1,0,62.912
30082,171592002,20171209,0,1,0,66.112
30083,171592002,20171210,0,1,0,50.368
30084,171592002,20171211,0,1,0,23.232
30085,171592002,20171212,0,1,0,18.88
30086,171592002,20171213,0,1,0,17.024
30087,171592002,20171214,0,1,0,22.4
30088,171592002,20171215,0,1,0,20.608
30089,171592002,20171216,0,1,0,37.44
30090,171592002,20171217,0,1,0,89.472
30091,171592002,20171218,0,1,0,114.432
30092,171592002,20171219,0,1,0,102.4
30093,171592002,20171220,0,1,0,111.68
30094,171592002,20171221,0,1,0,118.784
30095,171592002,20171222,0,1,0,99.264
30096,171592002,20171223,0,1,0,57.408
30097,171592002,20180100,0,1,0,59.584
30098,171592002,20180101,0,1,0,53.312
30099,171592002,20180102,0,1,0,58.624
30100,171592002,20180103,0,1,0,62.848
30101,171592002,20180104,0,1,0,60.864
30102,171592002,20180105,0,1,0,103.424
30103,171592002,20180106,0,1,0,80.832
30104,171592002,20180107,0,1,0,79.872
30105,171592002,20180108,0,1,0,84.16
30106,171592002,20180109,0,1,0,88.064
30107,171592002,20180110,0,1,0,73.216
30108,171592002,20180111,0,1,0,41.216
30109,171592002,20180112,0,1,0,27.328
30110,171592002,20180113,0,1,0,34.176
30111,171592002,20180114,0,1,0,31.424
30112,171592002,20180115,0,1,0,27.392
30113,171592002,20180116,0,1,0,51.456
30114,171592002,20180117,0,1,0,90.368
30115,171592002,20180118,0,1,0,85.056
30116,171592002,20180119,0,1,0,83.328
30117,171592002,20180120,0,1,0,124.224
30118,171592002,20180121,0,1,0,143.424
30119,171592002,20180122,0,1,0,117.952
30120,171592002,20180123,0,1,0,79.872
30121,171592002,20180200,0,1,0,30.4
30122,171592002,20180201,0,1,0,29.504
30123,171592002,20180202,0,1,0,21.696
30124,171592002,20180203,0,1,0,17.6
30125,171592002,20180204,0,1,0,13.696
30126,171592002,20180205,0,1,0,41.728
30127,171592002,20180206,0,1,0,20.864
30128,171592002,20180207,0,1,0,18.048
30129,171592002,20180208,0,1,0,32.896
30130,171592002,20180209,0,1,0,36.992
30131,171592002,20180210,0,1,0,30.336
30132,171592002,20180211,0,1,0,21.888
30133,171592002,20180212,0,1,0,10.752
30134,171592002,20180213,0,1,0,14.72
30135,171592002,20180214,0,1,0,14.208
30136,171592002,20180215,0,1,0,19.712
30137,171592002,20180216,0,1,0,27.968
30138,171592002,20180217,0,1,0,28.544
30139,171592002,20180218,0,1,0,27.776
30140,171592002,20180219,0,1,0,35.712
30141,171592002,20180220,0,1,0,54.784
30142,171592002,20180221,0,1,0,74.368
30143,171592002,20180222,0,1,0,58.368
30144,171592002,20180223,0,1,0,47.232
30145,171592002,20180300,0,1,0,24.896
30146,171592002,20180301,0,1,0,19.136
30147,171592002,20180302,0,1,0,19.072
30148,171592002,20180303,0,1,0,19.904
30149,171592002,20180304,0,1,0,21.12
30150,171592002,20180305,0,1,0,39.424
30151,171592002,20180306,0,1,0,36.352
30152,171592002,20180307,0,1,0,29.248
30153,171592002,20180308,0,1,0,30.208
30154,171592002,20180309,0,1,0,45.248
30155,171592002,20180310,0,1,0,19.136
30156,171592002,20180311,0,1,0,17.472
30157,171592002,20180312,0,1,0,15.104
30158,171592002,20180313,0,1,0,12.928
30159,171592002,20180314,0,1,0,13.056
30160,171592002,20180315,0,1,0,11.84
30161,171592002,20180316,0,1,0,16.96
30162,171592002,20180317,0,1,0,27.008
30163,171592002,20180318,0,1,0,44.288
30164,171592002,20180319,0,1,0,42.048
30165,171592002,20180320,0,1,0,54.656
30166,171592002,20180321,0,1,0,86.656
30167,171592002,20180322,0,1,0,64.192
30168,171592002,20180323,0,1,0,48.96
30169,171592002,20180500,1,1,1,23.936
30170,171592002,20180501,1,1,1,21.888
30171,171592002,20180502,1,1,1,18.56
30172,171592002,20180503,1,1,1,16.256
30173,171592002,20180504,1,1,1,14.912
30174,171592002,20180505,1,1,1,16.96
30175,171592002,20180506,1,1,1,16
30176,171592002,20180507,1,1,1,14.656
30177,171592002,20180508,1,1,1,22.976
30178,171592002,20180509,1,1,1,24.064
30179,171592002,20180510,1,1,1,30.912
30180,171592002,20180511,1,1,1,48.448
30181,171592002,20180512,1,1,1,48.128
30182,171592002,20180513,1,1,1,68.48
30183,171592002,20180514,1,1,1,67.904
30184,171592002,20180515,1,1,1,59.52
30185,171592002,20180516,1,1,1,64.832
30186,171592002,20180517,1,1,1,56.448
30187,171592002,20180518,1,1,1,53.568
30188,171592002,20180519,1,1,1,53.248
30189,171592002,20180520,1,1,1,55.68
30190,171592002,20180521,1,1,1,65.536
30191,171592002,20180522,1,1,1,57.024
30192,171592002,20180523,1,1,1,33.728
30193,171592002,20180600,1,1,1,28.16
30194,171592002,20180601,1,1,1,26.048
30195,171592002,20180602,1,1,1,17.664
30196,171592002,20180603,1,1,1,16.896
30197,171592002,20180604,1,1,1,16
30198,171592002,20180605,1,1,1,19.136
30199,171592002,20180606,1,1,1,14.912
30200,171592002,20180607,1,1,1,18.752
30201,171592002,20180608,1,1,1,22.592
30202,171592002,20180609,1,1,1,35.072
30203,171592002,20180610,1,1,1,42.624
30204,171592002,20180611,1,1,1,54.848
30205,171592002,20180612,1,1,1,62.72
30206,171592002,20180613,1,1,1,67.2
30207,171592002,20180614,1,1,1,77.888
30208,171592002,20180615,1,1,1,80
30209,171592002,20180616,1,1,1,88.064
30210,171592002,20180617,1,1,1,105.536
30211,171592002,20180618,1,1,1,61.568
30212,171592002,20180619,1,1,1,70.272
30213,171592002,20180620,1,1,1,56.832
30214,171592002,20180621,1,1,1,56.96
30215,171592002,20180622,1,1,1,66.304
30216,171592002,20180623,1,1,1,25.536
30217,171592002,20180700,1,1,1,28.416
30218,171592002,20180701,1,1,1,24.576
30219,171592002,20180702,1,1,1,20.992
30220,171592002,20180703,1,1,1,18.176
30221,171592002,20180704,1,1,1,16.32
30222,171592002,20180705,1,1,1,16.704
30223,171592002,20180706,1,1,1,14.592
30224,171592002,20180707,1,1,1,16.768
30225,171592002,20180708,1,1,1,21.12
30226,171592002,20180709,1,1,1,27.264
30227,171592002,20180710,1,1,1,41.216
30228,171592002,20180711,1,1,1,52.608
30229,171592002,20180712,1,1,1,60.992
30230,171592002,20180713,1,1,1,72.128
30231,171592002,20180714,1,1,1,76.736
30232,171592002,20180715,1,1,1,77.632
30233,171592002,20180716,1,1,1,78.656
30234,171592002,20180717,1,1,1,83.136
30235,171592002,20180718,1,1,1,58.496
30236,171592002,20180719,1,1,1,62.656
30237,171592002,20180720,1,1,1,58.688
30238,171592002,20180721,1,1,1,60.288
30239,171592002,20180722,1,1,1,52.8
30240,171592002,20180723,1,1,1,22.592
30241,171592002,20180800,1,1,1,25.216
30242,171592002,20180801,1,1,1,28.736
30243,171592002,20180802,1,1,1,17.92
30244,171592002,20180803,1,1,1,15.488
30245,171592002,20180804,1,1,1,17.024
30246,171592002,20180805,1,1,1,16.576
30247,171592002,20180806,1,1,1,19.584
30248,171592002,20180807,1,1,1,17.728
30249,171592002,20180808,1,1,1,16.128
30250,171592002,20180809,1,1,1,29.056
30251,171592002,20180810,1,1,1,49.088
30252,171592002,20180811,1,1,1,53.76
30253,171592002,20180812,1,1,1,56.256
30254,171592002,20180813,1,1,1,64.64
30255,171592002,20180814,1,1,1,69.632
30256,171592002,20180815,1,1,1,77.504
30257,171592002,20180816,1,1,1,78.784
30258,171592002,20180817,1,1,1,82.24
30259,171592002,20180818,1,1,1,58.432
30260,171592002,20180819,1,1,1,53.44
30261,171592002,20180820,1,1,1,62.016
30262,171592002,20180821,1,1,1,75.2
30263,171592002,20180822,1,1,1,56.128
30264,171592002,20180823,1,1,1,35.968
30265,171592002,20180900,1,1,1,16.448
30266,171592002,20180901,1,1,1,21.76
30267,171592002,20180902,1,1,1,20.352
30268,171592002,20180903,1,1,1,15.552
30269,171592002,20180904,1,1,1,12.864
30270,171592002,20180905,1,1,1,18.368
30271,171592002,20180906,1,1,1,19.456
30272,171592002,20180907,1,1,1,16.896
30273,171592002,20180908,1,1,1,14.208
30274,171592002,20180909,1,1,1,28.096
30275,171592002,20180910,1,1,1,38.784
30276,171592002,20180911,1,1,1,43.008
30277,171592002,20180912,1,1,1,42.368
30278,171592002,20180913,1,1,1,53.312
30279,171592002,20180914,1,1,1,48.832
30280,171592002,20180915,1,1,1,54.848
30281,171592002,20180916,1,1,1,48.128
30282,171592002,20180917,1,1,1,54.592
30283,171592002,20180918,1,1,1,44.928
30284,171592002,20180919,1,1,1,46.016
30285,171592002,20180920,1,1,1,49.792
30286,171592002,20180921,1,1,1,59.968
30287,171592002,20180922,1,1,1,57.536
30288,171592002,20180923,1,1,1,33.344
30289,171592002,20181000,1,1,1,21.696
30290,171592002,20181001,1,1,1,22.592
30291,171592002,20181002,1,1,1,16.448
30292,171592002,20181003,1,1,1,14.848
30293,171592002,20181004,1,1,1,13.696
30294,171592002,20181005,1,1,1,18.112
30295,171592002,20181006,1,1,1,16.832
30296,171592002,20181007,1,1,1,13.888
30297,171592002,20181008,1,1,1,15.552
30298,171592002,20181009,1,1,1,16.896
30299,171592002,20181010,1,1,1,24.576
30300,171592002,20181011,1,1,1,28.736
30301,171592002,20181012,1,1,1,24.704
30302,171592002,20181013,1,1,1,30.976
30303,171592002,20181014,1,1,1,35.584
30304,171592002,20181015,1,1,1,35.84
30305,171592002,20181016,1,1,1,35.648
30306,171592002,20181017,1,1,1,51.392
30307,171592002,20181018,1,1,1,42.88
30308,171592002,20181019,1,1,1,44.608
30309,171592002,20181020,1,1,1,45.376
30310,171592002,20181021,1,1,1,68.928
30311,171592002,20181022,1,1,1,52.928
30312,171592002,20181023,1,1,1,39.616
30313,171592002,20181100,1,1,1,15.552
30314,171592002,20181101,1,1,1,17.856
30315,171592002,20181102,1,1,1,17.344
30316,171592002,20181103,1,1,1,18.112
30317,171592002,20181104,1,1,1,19.072
30318,171592002,20181105,1,1,1,26.112
30319,171592002,20181106,1,1,1,23.104
30320,171592002,20181107,1,1,1,23.424
30321,171592002,20181108,1,1,1,30.4
30322,171592002,20181109,1,1,1,27.776
30323,171592002,20181110,1,1,1,25.024
30324,171592002,20181111,1,1,1,19.456
30325,171592002,20181112,1,1,1,8.64
30326,171592002,20181113,1,1,1,12.928
30327,171592002,20181114,1,1,1,17.344
30328,171592002,20181115,1,1,1,17.344
30329,171592002,20181116,1,1,1,37.312
30330,171592002,20181117,1,1,1,72.32
30331,171592002,20181118,1,1,1,37.504
30332,171592002,20181119,1,1,1,32.512
30333,171592002,20181120,1,1,1,34.944
30334,171592002,20181121,1,1,1,45.888
30335,171592002,20181122,1,1,1,64.32
30336,171592002,20181123,1,1,1,40.064
30337,171592002,20181200,1,1,1,22.464
30338,171592002,20181201,1,1,1,27.136
30339,171592002,20181202,1,1,1,25.536
30340,171592002,20181203,1,1,1,29.44
30341,171592002,20181204,1,1,1,29.056
30342,171592002,20181205,1,1,1,39.04
30343,171592002,20181206,1,1,1,35.968
30344,171592002,20181207,1,1,1,49.792
30345,171592002,20181208,1,1,1,44.416
30346,171592002,20181209,1,1,1,46.592
30347,171592002,20181210,1,1,1,39.424
30348,171592002,20181211,1,1,1,39.296
30349,171592002,20181212,1,1,1,18.112
30350,171592002,20181213,1,1,1,18.624
30351,171592002,20181214,1,1,1,24.384
30352,171592002,20181215,1,1,1,23.232
30353,171592002,20181216,1,1,1,44.16
30354,171592002,20181217,1,1,1,104.256
30355,171592002,20181218,1,1,1,73.472
30356,171592002,20181219,1,1,1,77.056
30357,171592002,20181220,1,1,1,80.32
30358,171592002,20181221,1,1,1,77.504
30359,171592002,20181222,1,1,1,101.248
30360,171592002,20181223,1,1,1,63.616
30361,171592002,20190100,1,1,1,29.312
30362,171592002,20190101,1,1,1,34.176
30363,171592002,20190102,1,1,1,34.56
30364,171592002,20190103,1,1,1,32.768
30365,171592002,20190104,1,1,1,41.664
30366,171592002,20190105,1,1,1,46.848
30367,171592002,20190106,1,1,1,40.448
30368,171592002,20190107,1,1,1,54.08
30369,171592002,20190108,1,1,1,50.112
30370,171592002,20190109,1,1,1,41.92
30371,171592002,20190110,1,1,1,53.568
30372,171592002,20190111,1,1,1,27.52
30373,171592002,20190112,1,1,1,18.432
30374,171592002,20190113,1,1,1,26.304
30375,171592002,20190114,1,1,1,24.64
30376,171592002,20190115,1,1,1,26.24
30377,171592002,20190116,1,1,1,50.88
30378,171592002,20190117,1,1,1,92.16
30379,171592002,20190118,1,1,1,87.68
30380,171592002,20190119,1,1,1,77.44
30381,171592002,20190120,1,1,1,71.616
30382,171592002,20190121,1,1,1,78.208
30383,171592002,20190122,1,1,1,102.336
30384,171592002,20190123,1,1,1,39.488
30385,171592002,20190200,1,1,1,16.896
30386,171592002,20190201,1,1,1,20.032
30387,171592002,20190202,1,1,1,14.784
30388,171592002,20190203,1,1,1,14.144
30389,171592002,20190204,1,1,1,19.904
30390,171592002,20190205,1,1,1,18.368
30391,171592002,20190206,1,1,1,21.44
30392,171592002,20190207,1,1,1,20.16
30393,171592002,20190208,1,1,1,25.536
30394,171592002,20190209,1,1,1,30.592
30395,171592002,20190210,1,1,1,27.584
30396,171592002,20190211,1,1,1,21.12
30397,171592002,20190212,1,1,1,10.624
30398,171592002,20190213,1,1,1,11.52
30399,171592002,20190214,1,1,1,11.84
30400,171592002,20190215,1,1,1,11.008
30401,171592002,20190216,1,1,1,27.2
30402,171592002,20190217,1,1,1,44.416
30403,171592002,20190218,1,1,1,34.24
30404,171592002,20190219,1,1,1,42.624
30405,171592002,20190220,1,1,1,54.72
30406,171592002,20190221,1,1,1,62.592
30407,171592002,20190222,1,1,1,73.664
30408,171592002,20190223,1,1,1,37.696
30409,171592002,20190300,1,1,1,25.856
30410,171592002,20190301,1,1,1,32.128
30411,171592002,20190302,1,1,1,20.224
30412,171592002,20190303,1,1,1,20.096
30413,171592002,20190304,1,1,1,24.96
30414,171592002,20190305,1,1,1,30.848
30415,171592002,20190306,1,1,1,26.24
30416,171592002,20190307,1,1,1,30.528
30417,171592002,20190308,1,1,1,36.032
30418,171592002,20190309,1,1,1,26.56
30419,171592002,20190310,1,1,1,41.728
30420,171592002,20190311,1,1,1,23.808
30421,171592002,20190312,1,1,1,16.896
30422,171592002,20190313,1,1,1,14.272
30423,171592002,20190314,1,1,1,13.888
30424,171592002,20190315,1,1,1,17.472
30425,171592002,20190316,1,1,1,20.032
30426,171592002,20190317,1,1,1,42.624
30427,171592002,20190318,1,1,1,38.912
30428,171592002,20190319,1,1,1,45.12
30429,171592002,20190320,1,1,1,58.752
30430,171592002,20190321,1,1,1,75.968
30431,171592002,20190322,1,1,1,101.056
30432,171592002,20190323,1,1,1,49.024
30433,171592002,20190400,1,1,1,17.728
30434,171592002,20190401,1,1,1,21.696
30435,171592002,20190402,1,1,1,15.168
30436,171592002,20190403,1,1,1,10.688
30437,171592002,20190404,1,1,1,15.552
30438,171592002,20190405,1,1,1,19.776
30439,171592002,20190406,1,1,1,15.552
30440,171592002,20190407,1,1,1,18.432
30441,171592002,20190408,1,1,1,26.048
30442,171592002,20190409,1,1,1,24.832
30443,171592002,20190410,1,1,1,27.648
30444,171592002,20190411,1,1,1,18.112
30445,171592002,20190412,1,1,1,13.184
30446,171592002,20190413,1,1,1,16.448
30447,171592002,20190414,1,1,1,13.952
